predecessorID,successorID,relationship,lagtime
2513M55R000ML10350,2513M55R000ML10460,FS,0
2513M55R000ML10940,2513M55R000ML11020,FS,0
2513M55R000ML11180,2513M55R000ML11260,FS,0
2513M55R000ML10840,2513M55R000ML10920,FS,0
2513M55R000ML11080,2513M55R000ML11160,FS,0
2513M55R000ML11110,2513M55R000ML11190,FS,0
2513M55R000ML10670,2513M55R000ML10910,FS,0
2513M55R000ML10930,2513M55R000ML11010,FS,0
2513M55R000ML11550,2513M55R000ML11750,FS,0
2513M55R000ML11660,2513M55R000ML11870,FS,0
2513M55R000ML11370,2513F55R220CM00350,FS,0
2513M55R000ML11390,2513F55R410CM00440,FS,0
2513M55R000ML11460,2513F55R540CM00250,FS,0
2513M55R000ML11470,2513F55R550CM00380,FS,0
2513M55R000ML11510,2513F55R700CM00220,FS,0
2513M55R000ML11820,2513M55R000ML11930,FS,0
2513M55R000ML11890,2513M55R000ML11930,FS,0
2513M55R000ML11320,2513M55R000ML00070,FS,0
2513M55R000ML11310,2513M55R000ML11320,FS,0
2513M55R000ML10130,2513M55R000ML10140,FS,0
2513F55R970CM01130,2513F55R970CM01140,FS,0
2513F55R970CM01320,2513G55R000CM00290,FS,0
2513F55R970CM01110,2513F55R960CM00180,SS,0
2513F55R700CM00260,2513M55R000ML10500,FS,0
2513F55R480CM00390,2513F55R730CM00240,FS,0
2513F55R555CM00430,2513M55R000ML10530,FS,0
2513F55R910CM00040,2513F55R930CM00110,FS,0
2513F55R910CM00040,2513F55R000CM00010,FS,0
2513F55R910CM00140,2513F55R910CM00120,FS,0
2513F55R940CM00170,2513F55R960CM00180,FS,0
2513F55R730CM00240,2513G55R730CM00070,FS,0
2513F55R430CM00260,2514F55S430CM00010,FS,0
2513F55R460CM00280,2513G55R460CM00110,FS,0
2513F55R460CM00280,2513M55R000ML11610,FS,0
2513F55R230CM00320,2513G55R230CM00160,FS,0
2513F55R230CM00320,2513M55R000ML11770,FS,0
2513F55R220CM00350,2513M55R000ML11760,FS,0
2513F55R220CM00350,2513M55R000ML10520,FS,0
2513F55R570CM00370,2513M55R000ML10560,FS,0
2513F55R550CM00380,2513M55R000ML11660,FS,0
2513F55R970CM01210,2513F55R970CM01290,FS,0
2513G55R460CM00110,2513G55R600CM00120,FS,0
2513G55R600CM00120,2513M55R000ML11930,FS,0
2513G55R520CM00130,2513M55R000ML11930,FS,0
2513G55R540CM00140,2513M55R000ML11930,FS,0
2513G55R200CM00200,2513G55R210CM00220,FS,0
2513G55R210CM00220,2513M55R000ML11930,FS,0
2513G55R000CM00310,2513M55R000ML11930,FS,0
2513G55R660CM00050,2513M55R000ML11930,FS,0
2513P30R570WT10030,2513C40R520WT00071,FS,0
2513P55R000IN23030,2513C50R000IN00010,FS,0
2513P55R000IN23030,2513C99R000IN00010,FS,0
2513P55R000IN16030,2513C60R000IN00010,FS,0
2513P55R000IN16030,2513C10R000IN00010,FS,0
2513P55R000IN16030,2513C50R000IN00010,FS,0
2513P55R000IN15030,2513C50R000IN00010,FS,0
2513P55R000IN15030,2513C30R000IN00010,FS,0
2513P55R000IN15030,2513C40R000IN00010,FS,0
2513P55R000IN14020,2513P55R000IN14030,FS,0
2513P55R000IN32030,2513C71R000IN00060,FS,0
2513P55R000IN32030,2513C50R000IN00060,FS,0
2513P55R000IN10010,2513P55R000IN10020,FS,0
2513P55R000IN29010,2513P55R000IN30010,FS,0
2513P55R000IN29030,2513C88R000IN00040,FS,0
2513P55R000IN21020,2513P55R000IN21030,FS,0
2513P55R000IN21030,2513C50R000IN00010,FS,0
2513P55R000IN22030,2513M55R000ML11270,FS,0
2513P55R000IN39030,2513C50R000IN00010,FS,0
2513P55R000IN11030,2513C72R000IN00010,FS,0
2513P55R000IN20010,2513M55R000ML10790,FS,0
2513P55R000IN12020,2513P55R000IN12030,FS,0
2513P55R000IN12030,2513C72R000IN00010,FS,0
2513P55R000IN34030,2513C40R935IN00010,FS,0
2513P55R000IN34030,2513C10R935IN00010,FS,0
2513P55R000IN34030,2513C99R935IN00010,FS,0
2513P55R000IN35030,2513C10R935IN00010,FS,0
2513P55R000IN19010,2513M55R000ML10710,FS,0
2513P55R000IN19030,2513C40R000IN00010,FS,0
2513P55R000IN19030,2513C72R000IN00010,FS,0
2513P55R000IN33030,2513C99R935IN00010,FS,0
2513P55R000IN33030,2513C60R935IN00010,FS,0
2513P55R000IN33030,2513C71R935IN00010,FS,0
2513P55R000IN33030,2513M55R000ML11120,FS,0
2513P55R000IN40015,2513P55R000IN40040,FS,0
2513P55R000IN40010,2513P55R000IN40015,FS,137
2513P55R000IN40020,2513P55R000LE00200,SS,0
2513P55R000IN40030,2513P55R000IN40060,FS,0
2513P55R000IN40060,2513C88R980IN00010,FS,0
2513P55R000IN40060,2513C71R980IN00010,FS,0
2513P55R000IN37010,2513P55R000IN39010,SS,0
2513P55R000IN36030,2513C40R000IN00020,FS,0
2513P55R000IN36030,2513C60R000IN00020,FS,0
2513P55R000IN36030,2513C30R000IN00020,FS,0
2513P55R000IN24020,2513M55R000ML10950,FS,0
2513P55R000IN24030,2513M55R000ML11270,FS,0
2513P55R000IN24030,2513C30R000IN00010,FS,0
2513P55R000IN30030,2513C40R000IN00050,FS,0
2513P55R000IN18030,2513C50R000IN00010,FS,0
2513P55R000IN18030,2513C10R000IN00010,FS,0
2513P55R000ST11010,2513P55R000ST12010,FS,30
2513P55R000ST11030,2513C88R699SS00031,FS,0
2513P55R000ST11030,2513C88R699SS00022,FS,0
2513P55R000ST11030,2513C88R699SS00034,FS,0
2513P55R000ST10030,2513M55R000ML56200,FS,0
2513P55R000ST10030,2513M55R000ML11080,FS,0
2513P55R000ST12030,2513C88R699SS00038,FS,0
2513P55R000ST12030,2513C88R699SS00039,FS,0
2513P55R000ST12020,2513P55R000ST12030,FS,0
2513P55R660HV10020,2513P55R660HV10030,FS,0
2513P55R660HV10030,2513C91R660HV00075,FS,0
2513P55R660HV10030,2513C72R660HV00071,FS,0
2513P55R660HV10030,2513M55R000ML11230,FS,0
2513P55R660HV10010,2513M55R000ML10670,FS,0
2513P40R600ME13020,2513P40R600ME13030,FS,0
2513P20R555ME12030,2513C20R555ME00073,FS,0
2513P20R555ME12020,2513M55R000ML10310,FS,0
2513P20R555ME13020,2513M55R000ML10310,FS,0
2513P10R200ME12010,2513P10R200ME12020,FS,0
2513P55R000ME12030,2513M55R000ML10410,FS,0
2513P40R530ME10010,2513P40R530ME10020,FS,0
2513P30R410ME11030,2513C30R410ME00077,FS,0
2513P99R230ME12030,2513C99R230ME00079,FS,0
2513P50R430ME10020,2513M55R000ML10260,FS,0
2513P50R430ME10020,2513P50R430ME10030,FS,0
2513P99R230ME10030,2513M55R000ML10370,FS,0
2513P40R600ME11030,2513C40R600ME00080,FS,0
2513P40R600ME11010,2513P40R600ME11020,FS,0
2513P50R550ME10020,2513P50R550ME10030,FS,0
2513P50R550ME10020,2513M55R000ML10260,FS,0
2513P40R600ME10030,2513C40R600ME00073,FS,0
2513P40R460ME11010,2513P40R460ME11020,FS,0
2513P40R460ME11020,2513M55R000ML10260,FS,0
2513P71R200ME10010,2513P71R200ME11010,SS,0
2513P30R420ME11020,2513P30R420ME11030,FS,0
2513P50R410ME15020,2513P50R410ME15030,FS,0
2513P50R410ME15030,2513C50R410ME00064,FS,0
2513P50R410ME13010,2513M55R000ML10170,FS,0
2513P55R000ME10030,2513C20R210ME00081,FS,0
2513P50R430ME11010,2513P50R430ME12010,SS,0
2513P40R520ME10020,2513M55R000ML10340,FS,0
2513P30R410ME16020,2513P30R410ME16030,FS,0
2513P60R555ME11010,2513P55R000LE00040,SS,0
2513P60R555ME11020,2513P60R555ME11030,FS,0
2513P60R555ME11030,2513M55R000ML56140,FS,0
2513P91R680ME10010,2513P60R510ME11010,SS,0
2513P60R510ME11010,2513M55R000ML10240,FS,0
2513P91R570ME10030,2513C92R570ME00072,FS,0
2513P91R570ME10030,2513M55R000ML10430,FS,0
2513P91R570ME11030,2513C92R570ME00073,FS,0
2513P60R540ME10010,2513M55R000ML10210,FS,0
2513P91R570ME12020,2513M55R000ML10320,FS,0
2513P30R570ME15030,2513M55R000ML10430,FS,0
2513P55R000ME11020,2513P55R000ME11030,FS,0
2513P55R000ME11030,2513M55R000ML56160,FS,0
2513P20R200ME16010,2513M55R000ML10160,FS,0
2513P20R200ME13010,2513P55R000LE00090,SS,0
2513P20R200ME13010,2513P20R200ME14010,SS,0
2513P20R210ME13030,2513C20R210ME00072,FS,0
2513P50R430ME13010,2513P60R555ME10010,SS,0
2513P30R410ME17020,2513P30R410ME17030,FS,0
2513P30R410ME17010,2513M55R000ML10210,FS,0
2513P30R410ME17030,2513M55R000ML10430,FS,0
2513P30R410ME17030,2513C50R410ME00086,FS,0
2513P20R210ME15010,2513P71R220ME11010,SS,0
2513P20R210ME15010,2513M55R000ML10210,FS,0
2513P20R210ME14020,2513M55R000ML10320,FS,0
2513P20R210ME14030,2513C20R210ME00073,FS,0
2513P20R210ME14030,2513M55R000ML10430,FS,0
2513P20R210ME12020,2513M55R000ML10320,FS,0
2513P40R520ME12020,2513M55R000ML10320,FS,0
2513P50R410ME18010,2513P50R410ME18020,FS,0
2513P60R510ME10010,2513M55R000ML10200,FS,0
2513P60R510ME10030,2513M55R000ML10420,FS,0
2513P20R210ME11010,2513P20R210ME11020,FS,0
2513P20R210ME11030,2513M55R000ML10380,FS,0
2513P20R210ME10020,2513M55R000ML10270,FS,0
2513P55R000EL24010,2513M55R000ML10810,FS,0
2513P55R000EL24030,2513C91R990EL00010,FS,0
2513P55R000EL26030,2513C82R935EL00010,FS,0
2513P55R000EL26030,2513C40R000IN00010,FS,0
2513P55R000EL22030,2513C91R000EL00010,FS,0
2513P55R000EL10010,2513M55R000ML10250,FS,0
2513P55R000EL10010,2513P55R000EL10020,FS,0
2513P55R000EL20030,2514C81S000EL00020,FS,0
2513P55R000EL20030,2513C71R000EL00020,FS,0
2513P55R000EL20010,2513P55R000EL20020,FS,0
2513P55R000EL14030,2513C50R000EL00040,FS,0
2513P55R000EL15030,2513C92R000EL00030,FS,0
2513P55R000EL21030,2513C00R000EL00020,FS,0
2513P55R000EL21010,2514P55S000EL19010,SS,0
2513P55R000EL17030,2513C91R935EL00020,FS,0
2513P55R000EL17030,2513C40R935EL00020,FS,0
2513P55R000EL18030,2513C81R945EL00010,FS,0
2513P55R000EL18030,2513C72R945EL00010,FS,0
2513P55R000EL25010,2513M55R000ML10730,FS,0
2513P55R000EL25030,2514C81S945EL00010,FS,0
2513P55R000EL12030,2513C82R990EL00010,FS,0
2513P55R000EL12030,2513C81R990EL00010,FS,0
2513P55R000EL16020,2513P55R000EL16030,FS,0
2513P55R000EL13020,2513M55R000ML10890,FS,0
2513P55R000EL13030,2513C88R000EL00010,FS,0
2513P55R000EL13030,2513C55R000EL00010,FS,0
2513P55R000EL13030,2513C72R000EL00010,SS,69
2513P55R000EL13030,2513C30R000EL00010,FS,0
2513P55R000EL23010,2514P55S000EL15010,SS,0
2513P55R000EL23030,2513C72R935EL00020,FS,0
2513P55R000EL23030,2513C82R935EL00020,FS,0
2513P55R000EL23030,2514P55S000EL15030,SS,0
2513P55R000EL23030,2513C30R935EL00020,FS,0
2513P55R000EL11010,2513M55R000ML10250,FS,0
2513P55R000PI42020,2513P55R000PI42030,FS,0
2513P55R000PI37020,2513M55R000ML10940,FS,0
2513P55R000PI44030,2513C72R150PI00075,FS,0
2513P55R000PI16020,2513M55R000ML10850,FS,0
2513P55R000PI16020,2513M55R000ML11010,FS,0
2513P55R000PI57010,2513P55R000PI57020,FS,0
2513P55R000PI57030,2513C72R150PI00075,FS,0
2513P55R000PI38010,2513P55R000PI38020,FS,0
2513P55R000PI54030,2513C99R150PI00075,FS,0
2513P55R000PI70030,2513C88R150PI00075,FS,0
2513P55R000PI33010,2513M55R000ML10700,FS,0
2513P55R000PI40010,2513M55R000ML10700,FS,0
2513P55R000PI18030,2513M55R000ML11270,FS,0
2513P55R000PI19010,2513P55R000PI19020,FS,0
2513P55R000PI19020,2513M55R000ML11010,FS,0
2513P55R000PI20010,2513P55R000PI21010,FS,0
2513P55R000PI29020,2513P55R000PI29030,FS,0
2513P55R000PI29030,2513M55R000ML11250,FS,0
2513P55R000PI23030,2513C72R150PI00075,FS,0
2513P55R000PI26020,2513M55R000ML11010,FS,0
2513P55R000PI24030,2513C72R150PI00075,FS,0
2513P55R000PI28020,2513M55R000ML10850,FS,0
2513P55R000PI11010,2513M55R000ML10770,FS,0
2513P55R000PI11020,2513P55R000PI11030,FS,0
2513P55R000PI39030,2513C72R150PI00075,FS,0
2513P55R000PI48030,2513C50R150PI00075,FS,0
2513P55R000PI48030,2513C99R150PI00075,FS,0
2513P55R000PI17010,2513M55R000ML10770,FS,0
2513P55R000PI52030,2513C72R150PI00075,FS,0
2513P55R000PI22010,2513P55R000PI23010,FS,0
2513P55R000PI66010,2513P55R000PI66020,FS,0
2513P55R000PI32010,2513M55R000ML10620,FS,0
2513P55R000FF13010,2513P55R000FF13020,FS,0
2513P55R000FF13020,2513P55R000FF13030,FS,0
2513P55R000FF13030,2513M55R000ML11140,FS,0
2513P55R000FF10010,2513M55R000ML10820,FS,0
2513P55R000FF10030,2513M55R000ML11300,FS,0
2513P55R000FF11020,2513M55R000ML10980,FS,0
2513P55R000FF11020,2513M55R000ML10900,FS,0
2513P55R000FF12010,2513M55R000ML10660,FS,0
2513C30R000IN00050,2513C30R000IN00060,FS,0
2513C30R935IN00010,2513C30R000IN00020,FS,0
2513C40R520CV00083,2513C40R520ME00110,FS,38
2513C40R600CV00073,2513C40R600ME00073,FS,7
2513C30R410CV00063,2513C30R410ME00063,FS,28
2513C30R420CV00074,2513C30R420ME00074,FS,28
2513C30R410CV00087,2513C30R410ME00087,FS,28
2513C40R520CV00077,2513C40R600CV00071,SS,0
2513C30R000CV05010,2513C40R000CV05010,SS,10
2513C30R000EL00020,2513M55R000ML20450,FS,0
2513C30R000EL00020,2513M55R000ML20440,FS,0
2513C30R000EL00020,2513M55R000ML20430,FS,0
2513C30R960EL00030,2513C81R960EL00030,FS,0
2513C30R420ME00071,2513M55R000ML11400,FS,0
2513C30R410ME00063,2513C30R420IS00011,FF,0
2513C50R410ME00120,2513C50R410ME00130,SS,62
2513C30R150PI00075,2513C30R000IN00030,SS,0
2513C71R730FF00075,2513M55R000ML11510,FS,0
2513C71R220ME00071,2513C71R150PI00075,FF,0
2513C71R220ME00220,2513C71R220ME00230,SS,72
2513C71R690AR00014,2513F55R900CM00020,FS,0
2513C71R200ST00072,2513C71R935EL00010,FS,0
2513C71R200ST00071,2513C71R935IN00010,FS,0
2513C71R200CV00076,2513C71R200ST00072,FS,0
2513C71R000CV01020,2513C71R000CV01030,SS,11
2513C71R150PI00075,2513C71R150PI00085,SS,121
2513C71R150PI00085,2513F55R220CM00350,FS,0
2513C71R000IN00040,2513C71R000IN00060,FS,0
2513C71R000EL00010,2513C71R000EL00020,FS,0
2513E55R000GE21120,2513M55R000ML11640,FS,0
2513E55R000GE21150,2513G55R555CM00240,FS,0
2513E55R000GE20040,2513M55R000ML11370,FS,0
2513E55R000GE20090,2513E55R000GE21090,FS,0
2513E55R000GE20140,2513E55R000GE21140,FS,0
2513E55R000GE20160,2513F55R570CM00370,FS,0
2513C82R000CV01030,2513G55R000CM00300,FS,0
2513C82R660HV00074,2513F55R660CM00220,FS,0
2513C60R990EL00010,2513M55R000ML20280,FS,0
2513C82R945EL00010,2513C60R945EL00010,SS,0
2513C82R990EL00010,2513C88R990EL00010,SS,0
2513C82R000EL00020,2513M55R000ML20400,FS,0
2513C82R690AR00011,2513C82R945EL00010,SS,0
2513C82R690AR00017,2513C30R690AR00011,FS,31
2513C82R690AR00017,2513C82R690AR00018,FS,0
2513C82R690AR00017,2513C50R690AR00011,SS,60
2513C20R200LL00084,2513E55R000GE20020,FS,0
2513C20R210LL00082,2513F55R210CM00340,FS,0
2513C20R210ME00074,2513C20R555ME00073,FS,0
2513C20R555ME00074,2513F55R200CM00410,FS,0
2513C20R150PI00085,2513E55R000GE20030,FF,0
2513C20R200SS00072,2513M55R000ML00034,FS,0
2513C20R555CV00074,2513C20R555ME00074,FS,28
2513C20R555CV00073,2513C20R555ME00073,FS,28
2513C20R200CV00074,2513C20R200CV00082,SS,0
2513C20R210CV00080,2513C20R210ME00080,FS,28
2513C20R200CV00071,2513C20R210CV00071,FS,0
2513C20R200CV00083,2513C20R200SS00071,SS,31
2513C20R200IS00011,2513F55R200CM00410,FS,0
2513C20R200IS00013,2513C10R200IS00071,FS,0
2513C20R000EL00030,2513C20R000EL00020,FS,0
2513C20R960EL00020,2513C20R000EL00020,FS,0
2513C00R660HV00071,2513F55R660CM00220,FS,0
2513C00R570ME00075,2513C00R000EL00020,FS,0
2513C00R000ME00071,2513C00R000EL00020,FS,0
2513C00R000ME00071,2513C00R960EL00010,FS,0
2513C00R000EL00030,2513C00R000EL00020,FS,0
2513C00R000EL00010,2513C00R935EL00020,SS,0
2513C00R000PI00110,2513C00R150PI00120,SS,14
2513C60R000EL00010,2513M55R000ML20470,FS,0
2513C60R555ME00090,2513C60R555ME00091,SS,0
2513C60R510ME00083,2513F55R510CM00330,FS,0
2513C60R510ME00073,2513M55R000ML11430,FS,0
2513C60R510ME00073,2513F55R510CM00330,FS,0
2513C60R540ME00071,2513E55R000GE20130,FS,0
2513C60R555ME00140,2513C60R555PA00075,FS,0
2513C60R510LL00072,2513C60R150PI00075,FS,0
2513C60R555CV00075,2513C60R945EL00010,SS,0
2513C40R520CV00084,2513C40R520CV00083,SS,16
2513C60R000CV05010,2513C71R000CV05010,SS,10
2513C60R000CV01010,2513C82R000CV01010,SS,46
2513C60R555CV00081,2513C60R555CV00082,SS,0
2513C60R540CV00084,2513C60R540ME00084,FS,7
2513C60R690AR00013,2513C60R690AR00011,SS,31
2513C60R690AR00015,2513C60R555ME00090,FS,0
2513C60R000IN00010,2513C60R000IN00030,SS,0
2513C60R980IN00010,2513M55R000ML00039,FS,0
2513C50R410IS00072,2513F55R410CM00440,FS,0
2513C50R000CV01010,2513F55R900CM00020,FS,0
2513C50R550ME00074,2513F55R550CM00380,FS,0
2513C50R430ME00079,2513E55R000GE20080,FS,0
2513C50R410ME00078,2513C50R410ME00086,SS,0
2513C50R550ME00075,2513M55R000ML11470,FS,0
2513C50R410ME00082,2513F55R410CM00440,FS,0
2513C50R000EL00040,2513C30R000EL00040,FS,0
2513C50R000IN00030,2513C60R000IN00030,FS,0
2513C50R000IN00050,2513C50R000IN00060,FS,0
2513C81R960EL00010,2513C81R960EL00020,SS,0
2513C81R910EL00071,2513C81R000EL00020,FS,0
2513C81R910EL00071,2514C81S910EL00071,FS,0
2513C81R000CV05010,2513C82R000CV05010,SS,17
2513C81R000PI00110,2513C81R150PI00120,SS,5
2513C81R660HV00071,2513F55R660CM00220,FS,0
2513C81R660HV00072,2513C81R660HV00071,SS,58
2513C81R690AR00011,2513C81R000EL00040,FS,0
2513C81R690AR00012,2513C81R660HV00072,FS,0
2513C81R690AR00014,2513C82R480ME00071,FS,0
2513C40R690AR00019,2513F55R900CM00020,FS,0
2513C40R690AR00022,2513C40R530WT00072,FS,28
2513C40R000IN00010,2513C40R000IN00030,FS,0
2513C40R935EL00010,2513C30R935EL00010,FS,0
2513C40R000EL00020,2513M55R000ML20400,FS,0
2513C40R000EL00040,2513C50R000EL00040,FS,0
2513C40R520PA00084,2513E55R000GE20110,SS,0
2513C50R410CV00076,2513C50R410ME00110,FS,51
2513C50R410CV00076,2513C50R000EL00040,FS,0
2513C60R510CV00075,2513C60R510ME00075,FS,14
2513C40R600ME00071,2513F55R600CM00290,FS,0
2513C40R520ME00075,2513F55R520CM00400,FS,0
2513C40R520ME00075,2513C40R460ME00071,SS,0
2513C40R460ME00088,2513F55R460CM00280,FS,0
2513C55R000IS00081,2513F55R970CM01110,FS,0
2513C55R000FP00010,2513F55R520CM00400,FS,0
2513C55R690AR00015,2513C55R960EL00010,FS,0
2513C55R690AR00029,2513G55R570CM00260,FS,0
2513C55R690AR00025,2513C55R690AR00031,SS,0
2513C55R935EL00010,2513C55R000EL00010,FS,0
2513C55R000EL00020,2513M55R000ML20410,FS,0
2513C55R960EL00030,2513F55R970CM01190,FS,0
2513C55R000IS00071,2513M55R000ML00060,FS,0
2513C55R000TP00022,2513C55R000EW10190,FS,0
2513C55R000TP00023,2513C55R000TP00022,SS,61
2513C55R000TP00023,2513C55R000EW10190,FS,0
2513C55R000TP00025,2514C81S690AR00011,FS,0
2513C55R000TP00025,2513M55R000ML11310,FS,0
2513C55R000TP00030,2513C55R000EW10190,FS,0
2513C55R000TP00030,2513C55R000TP00035,SS,61
2513C55R000TP00035,2513C88R699CV00013,FS,0
2513C55R000TP00037,2513M55R000ML57110,FS,0
2513C55R000TP00012,2513C55R000TP00050,FS,0
2513C55R000TP00016,2513C55R000EW10190,FS,0
2513C55R000TP00017,2513C55R000EW10190,FS,0
2513C55R000CV03050,2513G55R000CM00300,FS,0
2513C00R000CV02010,2513G55R000CM00300,FS,0
2513C00R000PI00071,2513C10R000PI00110,SS,11
2513C55R000EW00001,2513C55R000TP00050,FS,0
2513C55R000EW10300,2513C55R000EW10301,FS,0
2513C55R000EW10180,2513C55R000EW10150,FS,0
2513C55R000EW10190,2513C55R000EW10180,FS,0
2513C55R000EW10014,2513E55R000CV35035,FS,0
2513C55R000EW10110,2513C55R000EW10260,SS,24
2513C55R000EW10100,2514C55S000EW10010,FS,0
2513C55R000EW10290,2513M55R000ML40010,FS,0
2513C55R000EW10280,2513C55R000EW10290,SS,10
2513C55R000TP00053,2513M55R000ML40130,FS,0
2513C55R000TP00053,2513C55R000EW10190,FS,0
2513C55R000TP00050,2513C55R000EW10100,SS,0
2513C55R000EW00018,2513M55R000ML40330,SS,0
2513C55R000EW10360,2513M55R000ML40200,FS,0
2513C55R000EW00002,2513C00R000CV01030,FS,0
2513C55R000EW00002,2513C88R699CV00013,FS,0
2513C60R555PA00075,2513C60R555IS00075,FS,0
2513C72R730CV00071,2513C72R730ME00071,FS,28
2513C72R730CV00077,2513C72R730CV00078,FS,0
2513C72R730CV00077,2513C55R000LE00190,SS,0
2513C72R690AR00011,2513C72R690AR00012,FS,0
2513C72R000IN00010,2513C72R000IN00060,FS,0
2513C72R730ME00110,2513C60R555ME00110,SS,6
2513C72R730ME00230,2513C72R730ME00240,FS,0
2513C72R000EL00010,2513M55R000ML20460,FS,0
2513C91R660HV00080,2513C91R660HV00077,SS,31
2513C91R480CV00072,2513C91R480ME00072,FS,7
2513C91R000CV01010,2513C92R000CV01010,SS,9
2513C91R000EL00010,2513C91R000EL00030,SS,0
2513C91R000EL00020,2513M55R000ML20440,FS,0
2513C91R000EL00020,2513M55R000ML20400,FS,0
2513C91R690AR00011,2513C91R945EL00010,SS,0
2513C91R690AR00013,2513C91R660HV00075,SS,0
2513C91R690AR00014,2513C55R690AR00014,SS,29
2513C88R150PI00075,2513M55R000ML57140,SS,0
2513C88R935IN00010,2513C88R000IN00040,FS,0
2513C88R980IN00020,2513F55R700CM00220,FS,0
2513C88R699CV00030,2513C88R699SS00030,SS,104
2513C88R699CV00034,2513C88R699CV00035,FS,0
2513C88R699CV00035,2513C88R699SS00035,FS,28
2513C88R699CV00032,2513C88R699SS00032,FS,28
2513C88R699CV00038,2513C88R699CV00031,SS,7
2513C88R699CV00040,2513C88R699SS00040,FS,32
2513C88R699SS00040,2513C99R935EL00010,SS,26
2513C88R699SS00019,2513C20R935EL00020,FS,0
2513C88R699SS00023,2513C88R699SS00012,SS,17
2513C88R699SS00025,2513C88R699SS00050,SS,0
2513C88R699SS00033,2513C99R935EL00010,SS,0
2513C88R699SS00035,2513C99R150PI00075,FS,0
2513C88R699SS00038,2513C99R150PI00075,FS,0
2513C88R699SS00014,2513C30R935EL00010,FS,0
2513C88R699SS00014,2513C30R935IN00010,FS,0
2513C88R935EL00010,2513C88R960EL00010,FS,0
2513C88R000EL00020,2513M55R000ML20450,FS,0
2513C88R945EL00010,2513C55R000LE00040,SS,0
2513C88R960EL00010,2513C88R000EL00020,FS,0
2513C92R000CV01010,2513F55R900CM00020,FS,0
2513C92R000EL00020,2513F55R900CM00020,FS,0
2513C92R000EL00020,2513M55R000ML20440,FS,0
2513C92R000EL00030,2513C92R960EL00010,FS,0
2513C92R690AR00011,2513C55R000LE00240,SS,0
2513C92R690AR00014,2513C92R690AR00015,FS,0
2513C92R690AR00016,2513C92R660HV00081,SS,53
2513C92R660HV00078,2513F55R660CM00220,SS,30
2513C92R660HV00080,2513C92R660HV00076,SS,16
2513C10R000CV00110,2513C10R000PI00110,SS,14
2513C10R000CV01010,2513C55R000LE00120,SS,0
2513C10R935IN00010,2513C10R000IN00050,FS,0
2513C10R000IN00010,2513C10R000IN00030,FS,0
2513C10R000IN00020,2513C10R000IN00030,FS,0
2513C10R000IN00020,2513C10R000IN00060,FS,0
2513C10R690AR00011,2513C10R690ME00081,FS,0
2513C10R690AR00012,2513C40R690AR00019,FS,0
2513C10R200ME00071,2513M55R000ML11330,FS,0
2513C10R200ME00071,2513C10R200IS00071,FS,15
2513C99R000EL00010,2513M55R000ML20470,FS,0
2513C99R230ME00078,2513C99R230IS00072,FS,0
2513C99R230ME00079,2513E55R000GE20050,FS,0
2513C99R230ME00079,2513C99R230IS00073,FS,15
2513C99R230CV00072,2513C99R230ME00072,FS,7
2513C99R690AR00011,2513C55R690AR00030,FS,0
2513C99R000IN00010,2513C99R000IN00060,FS,0
2513E55R000LE00030,2513E55R000PC10295,FF,0
2513E55R000LE00070,2513E55R000EL13065,FF,0
2513E55R000LE00080,2513E55R000IN15225,FF,0
2513E55R000LE00090,2513E55R000HV35105,FF,0
2513E55R000LE00110,2513E55R000WT20085,FF,0
2513P55R000LE00020,2513P55R000PI41030,FF,0
2513C55R000LE00080,2513C88R699SS00033,FF,0
2513P55R000LE00100,2513P40R600ME12030,FF,0
2513E55R000LE00010,2513E55R000ME15495,FF,0
2513C55R000LE00150,2513C40R520ME00081,FF,0
2513C55R000LE00190,2513C72R960EL00030,FF,0
2513C55R000LE00220,2513C88R150PI00085,FF,0
2513E55R000ME35030,2513P55R000ME11010,FS,0
2513E55R000ME35050,2513E55R000ME35170,SS,29
2513E55R000ME35070,2513E55R000ME35080,FS,0
2513E55R000ME35035,2513E55R000ME30035,SS,0
2513E55R000ME35045,2513E55R000ME35085,SS,0
2513E55R000ME35095,2513E55R000ME35100,SS,0
2513E55R000ME35135,2513E55R000ME40145,FS,0
2513E55R000ME10210,2513E55R000ME10215,FS,0
2513E55R000ME40155,2513E55R000ME40160,FF,0
2513E55R000ME40110,2513E55R000ME40050,SS,41
2513E55R000ME40130,2513E55R000ME40140,FS,0
2513E55R000ME40130,2513E55R000ME40135,FS,0
2513E55R000ME40150,2513E55R000ME40160,FS,0
2513E55R000ME40085,2513C71R220ME00120,FS,0
2513E55R000ME40170,2513E55R000ME40180,FS,0
2513E55R000ME40170,2513E55R000ME40175,FS,0
2513E55R000ME40190,2513E55R000ME40195,FS,0
2513E55R000ME40190,2513E55R000ME40200,FS,0
2513E55R000ME40105,2513C71R220ME00130,FS,0
2513E55R000ME40075,2513E55R000ME40080,FF,0
2513E55R000ME40050,2513E55R000ME40170,SS,29
2513E55R000ME40070,2513E55R000ME40090,SS,41
2513E55R000ME40090,2513E55R000ME40110,SS,30
2513E55R000ME90100,2513P10R200ME12010,FS,0
2513E55R000ME90120,2513P20R210ME10010,FS,0
2513E55R000ME90130,2513P30R410ME12010,FS,0
2513E55R000ME90220,2513P72R730ME10010,FS,0
2513E55R000ME90230,2513P40R460ME12010,FS,0
2513E55R000ME15235,2513P20R210ME11020,SS,0
