activityID,activityName,duration,cost,quantity,wbsSeq,actSeq
2513M55R000ML11160,75% of bulk material Delivered at site for Structural and miscellaneous steel,0,5,10,e,2990
2513M55R000ML11240,100% of bulk material Delivered at site for Structural and miscellaneous steel,0,5,10,a,2991
2513M55R000ML10950,75% of bulk material Inspected and Available EXW for Valves,0,5,10,b,2992
2513M55R000ML11030,100% of bulk material Inspected and Available EXW for Valves,0,5,10,c,2993
2513M55R000ML11110,50% of bulk material Delivered at site for Valves,0,5,10,d,2994
2513M55R000ML11190,75% of bulk material Delivered at site for Valves,0,5,10,e,2995
2513M55R000ML11270,100% of bulk material Delivered at site for Valves,0,5,10,a,2996
2513M55R000ML10630,50% of Purchase Orders placed for Valves,0,5,10,b,2997
2513M55R000ML10710,75% of Purchase Orders placed for Valves,0,5,10,c,2998
2513M55R000ML10790,100% of Purchase Orders placed for Valves,0,5,10,d,2999
2513M55R000ML10870,50% of bulk material Inspected and Available EXW for Valves,0,5,10,e,3000
2513M55R000ML10830,50% of bulk material Inspected and Available EXW for HVAC,0,5,10,a,3001
2513M55R000ML10910,75% of bulk material Inspected and Available EXW for HVAC,0,5,10,b,3002
2513M55R000ML10990,100% of bulk material Inspected and Available EXW for HVAC,0,5,10,c,3003
2513M55R000ML11070,50% of bulk material Delivered at site for HVAC,0,5,10,d,3004
2513M55R000ML11150,75% of bulk material Delivered at site for HVAC,0,5,10,e,3005
2513M55R000ML11230,100% of bulk material Delivered at site for HVAC,0,5,10,a,3006
2513M55R000ML10590,50% of Purchase Orders placed for HVAC,0,5,10,b,3007
2513M55R000ML10670,75% of Purchase Orders placed for HVAC,0,5,10,c,3008
2513M55R000ML10750,100% of Purchase Orders placed for HVAC,0,5,10,d,3009
2513M55R000ML10650,50% of Purchase Orders placed for Electrical,0,5,10,e,3010
2513M55R000ML10730,75% of Purchase Orders placed for Electrical,0,5,10,a,3011
2513M55R000ML10810,100% of Purchase Orders placed for Electrical,0,5,10,b,3012
2513M55R000ML10890,50% of bulk material Inspected and Available EXW for Electrical,0,5,10,c,3013
2513M55R000ML10970,75% of bulk material Inspected and Available EXW for Electrical,0,5,10,d,3014
2513M55R000ML11050,100% of bulk material Inspected and Available EXW for Electrical,0,5,10,e,3015
2513M55R000ML11130,50% of bulk material Delivered at site for Electrical,0,5,10,a,3016
2513M55R000ML11210,75% of bulk material Delivered at site for Electrical,0,5,10,b,3017
2513M55R000ML11290,100% of bulk material Delivered at site for Electrical,0,5,10,c,3018
2513M55R000ML10640,50% of Purchase Orders placed for Instrumentation,0,5,10,d,3019
2513M55R000ML10720,75% of Purchase Orders placed for Instrumentation,0,5,10,e,3020
2513M55R000ML10800,100% of Purchase Orders placed for Instrumentation,0,5,10,a,3021
2513M55R000ML10880,50% of bulk material Inspected and Available EXW for Instrumentation,0,5,10,b,3022
2513M55R000ML10960,75% of bulk material Inspected and Available EXW for Instrumentation,0,5,10,c,3023
2513M55R000ML11040,100% of bulk material Inspected and Available EXW for Instrumentation,0,5,10,d,3024
2513M55R000ML11120,50% of bulk material Delivered at site for Instrumentation,0,5,10,e,3025
2513M55R000ML11200,75% of bulk material Delivered at site for Instrumentation,0,5,10,a,3026
2513M55R000ML11280,100% of bulk material Delivered at site for Instrumentation,0,5,10,b,3027
2513M55R000ML11010,100% of bulk material Inspected and Available EXW for Piping. fittings,0,5,10,c,3028
2513M55R000ML11090,50% of bulk material Delivered at site for Piping. fittings,0,5,10,d,3029
2513M55R000ML11170,75% of bulk material Delivered at site for Piping. fittings,0,5,10,e,3030
2513M55R000ML11250,100% of bulk material Delivered at site for Piping. fittings,0,5,10,a,3031
2513M55R000ML10610,50% of Purchase Orders placed for Piping. fittings,0,5,10,b,3032
2513M55R000ML10690,75% of Purchase Orders placed for Piping. fittings,0,5,10,c,3033
2513M55R000ML10770,100% of Purchase Orders placed for Piping. fittings,0,5,10,d,3034
2513M55R000ML10850,50% of bulk material Inspected and Available EXW for Piping. fittings,0,5,10,e,3035
2513M55R000ML10930,75% of bulk material Inspected and Available EXW for Piping. fittings,0,5,10,a,3036
2513M55R000ML11670,RFCC for PRODUCED WATER TREATMENT,0,5,10,b,3037
2513M55R000ML11680,RFCC for SANITARY DISCHARGE TREATMENT AND STORAGE,0,5,10,c,3038
2513M55R000ML11700,RFCC for WATER/FOAM FIREFIGHTING SYSTEM,0,5,10,d,3039
2513M55R000ML11540,RFCC for OIL SEPARATION,0,5,10,e,3040
2513M55R000ML11550,RFCC for CRUDE OIL TREATMENT,0,5,10,a,3041
2513M55R000ML11570,RFCC for FLARE. VENT AND BLOWDOWN,0,5,10,b,3042
2513M55R000ML11580,RFCC for HEATING,0,5,10,c,3043
2513M55R000ML11590,RFCC for FUEL GAS,0,5,10,d,3044
2513M55R000ML11610,RFCC for COMPRESSED AIR,0,5,10,e,3045
2513M55R000ML11620,RFCC for WATER INJECTION,0,5,10,a,3046
2513M55R000ML11630,RFCC for SERVICE WATER,0,5,10,b,3047
2513M55R000ML11640,RFCC for FRESH WATER,0,5,10,c,3048
2513M55R000ML11660,RFCC for CLOSED DRAINS,0,5,10,d,3049
2513M55R000ML11530,RFCC for MANIFOLD,0,5,10,e,3050
2513M55R000ML11600,RFCC for DIESEL FUEL,0,5,10,a,3051
2513M55R000ML11560,RFCC for CRUDE OIL TRANSPORT AND STORAGE,0,5,10,b,3052
2513M55R000ML11650,RFCC for OPEN DRAINS,0,5,10,c,3053
2513M55R000ML11690,RFCC for INERT GAS,0,5,10,d,3054
2513M55R000ML11370,Mechanical Completion for CRUDE OIL TRANSPORT AND STORAGE,0,5,10,e,3055
2513M55R000ML11380,Mechanical Completion for FLARE. VENT AND BLOWDOWN,0,5,10,a,3056
2513M55R000ML11390,Mechanical Completion for HEATING,0,5,10,b,3057
2513M55R000ML11400,Mechanical Completion for FUEL GAS,0,5,10,c,3058
2513M55R000ML11410,Mechanical Completion for DIESEL FUEL,0,5,10,d,3059
2513M55R000ML11420,Mechanical Completion for COMPRESSED AIR,0,5,10,e,3060
2513M55R000ML11430,Mechanical Completion for WATER INJECTION,0,5,10,a,3061
2513M55R000ML11440,Mechanical Completion for SERVICE WATER,0,5,10,b,3062
2513M55R000ML11450,Mechanical Completion for FRESH WATER,0,5,10,c,3063
2513M55R000ML11460,Mechanical Completion for OPEN DRAINS,0,5,10,d,3064
2513M55R000ML11470,Mechanical Completion for CLOSED DRAINS,0,5,10,e,3065
2513M55R000ML11480,Mechanical Completion for PRODUCED WATER TREATMENT,0,5,10,a,3066
2513M55R000ML11490,Mechanical Completion for SANITARY DISCHARGE TREATMENT AND STORAGE,0,5,10,b,3067
2513M55R000ML11510,Mechanical Completion for WATER/FOAM FIREFIGHTING SYSTEM,0,5,10,c,3068
2513M55R000ML11330,Mechanical Completion for MANIFOLD,0,5,10,d,3069
2513M55R000ML11350,Mechanical Completion for OIL SEPARATION,0,5,10,e,3070
2513M55R000ML11360,Mechanical Completion for CRUDE OIL TREATMENT,0,5,10,a,3071
2513M55R000ML11500,Mechanical Completion for INERT GAS,0,5,10,b,3072
2513M55R000ML11920,PAC,0,5,10,c,3073
2513M55R000ML11760,Precommissioning for CRUDE OIL TRANSPORT AND STORAGE,0,5,10,d,3074
2513M55R000ML11770,Precommissioning for FLARE. VENT AND BLOWDOWN,0,5,10,e,3075
2513M55R000ML11790,Precommissioning for HEATING,0,5,10,a,3076
2513M55R000ML11800,Precommissioning for FUEL GAS,0,5,10,b,3077
2513M55R000ML11810,Precommissioning for DIESEL FUEL,0,5,10,c,3078
2513M55R000ML11820,Precommissioning for COMPRESSED AIR,0,5,10,d,3079
2513M55R000ML11830,Precommissioning for WATER INJECTION,0,5,10,e,3080
2513M55R000ML11840,Precommissioning for SERVICE WATER,0,5,10,a,3081
2513M55R000ML11850,Precommissioning for FRESH WATER,0,5,10,b,3082
2513M55R000ML11870,Precommissioning for CLOSED DRAINS,0,5,10,c,3083
2513M55R000ML11880,Precommissioning for PRODUCED WATER TREATMENT,0,5,10,d,3084
2513M55R000ML11890,Precommissioning for SANITARY DISCHARGE TREATMENT AND STORAGE,0,5,10,e,3085
2513M55R000ML11910,Precommissioning for WATER/FOAM FIREFIGHTING SYSTEM,0,5,10,a,3086
2513M55R000ML11720,Precommissioning for MANIFOLD,0,5,10,b,3087
2513M55R000ML11740,Precommissioning for OIL SEPARATION,0,5,10,c,3088
2513M55R000ML11750,Precommissioning for CRUDE OIL TREATMENT,0,5,10,d,3089
2513M55R000ML11860,Precommissioning for OPEN DRAINS,0,5,10,e,3090
2513M55R000ML11900,Precommissioning for INERT GAS,0,5,10,a,3091
2513M55R000ML11320,Demobilization for Temporary Construction Facilities,0,5,10,b,3092
2513M55R000ML11310,Mobilization for Temporary Construction Facilities,0,5,10,c,3093
2513M55R000ML10060,Mobilization of Home Office,0,5,10,d,3094
2513M55R000ML10070,ABOD,0,5,10,e,3095
2513M55R000ML10080,50% of deliverables issued AFD.,0,5,10,a,3096
2513M55R000ML10090,90% of deliverables issued AFD.,0,5,10,b,3097
2513M55R000ML10100,90% of deliverables issued AFC.,0,5,10,c,3098
2513M55R000ML10110,90% of Company Approved 3D Model Review,0,5,10,d,3099
2513M55R000ML10120,Completion of Engineering including Final Design Report,0,5,10,e,3100
2513M55R000ML10130,Delivery of complete As Built Package,0,5,10,a,3101
2513M55R000ML10140,Delivery of O&M Manuals and CMMS Implementation,0,5,10,b,3102
2513M55R000ML11950,HANDOVER,0,5,10,c,3103
2513M55R000ML10050,Training,0,5,10,d,3104
2513F55R970CM01260,970 Control System for 420 Fuel Gas,5,5,10,e,3105
2513F55R970CM01130,970 Control System for 430 Diesel Fuel System,2,5,10,a,3106
2513F55R970CM01160,970 Control System for 460 Instrument & Service Air System,5,5,10,b,3107
2513F55R970CM01150,970 Control System for 480 Em'cy Power Generation for Main Substation,3,5,10,c,3108
2513F55R970CM01140,970 Control System for 480 Em'cy Power Generation for Substation-1,3,5,10,d,3109
2513F55R970CM01220,970 Control System for 510 Water Injection,10,5,10,e,3110
2513F55R970CM01180,970 Control System for 520 Service Water System,7,5,10,a,3111
2513F55R970CM01320,970 Control System for 530 Portable Water,2,5,10,b,3112
2513F55R970CM01190,970 Control System for 540 Open Drain,2,5,10,c,3113
2513F55R970CM01200,970 Control System for 550 Closed Drain,2,5,10,d,3114
2513F55R970CM01290,970 Control System for 555 Produced Water Treatment,5,5,10,e,3115
2513F55R970CM01310,970 Control System for 570 Sewage Treatment Plant,3,5,10,a,3116
2513F55R970CM01170,970 Control System for 600 Inert Gas(Nitrogen) System,5,5,10,b,3117
2513F55R970CM01110,970 Control System for 660 HVAC,5,5,10,c,3118
2513F55R970CM01120,970 Control System for 730 Fire Fighting,5,5,10,d,3119
2513F55R980CM00210,980 ESD System Phase-1,22,5,10,e,3120
2513F55R980CM00220,980 ESD System Phase-2,22,5,10,a,3121
2513F55R980CM00230,980 ESD System Phase-3,23,5,10,b,3122
2513F55R980CM00240,980 ESD System Phase-4,23,5,10,c,3123
2513F55R980CM00250,980 ESD System Phase-5,23,5,10,d,3124
2513F55R700CM00220,700 Fire & Gas System-1,14,5,10,e,3125
2513F55R700CM00230,700 Fire & Gas System-2,14,5,10,a,3126
2513F55R700CM00240,700 Fire & Gas System-3,14,5,10,b,3127
2513F55R700CM00250,700 Fire & Gas System-4,14,5,10,c,3128
2513F55R700CM00260,700 Fire & Gas System-5,14,5,10,d,3129
2513F55R480CM00390,480 Em'cy Power Generation for Main Substation,3,5,10,e,3130
2513F55R520CM00400,520 Service Water System,20,5,10,a,3131
2513F55R200CM00410,200 Oil Separation System,14,5,10,b,3132
2513F55R130CM00420,130 Inlet Manifold,3,5,10,c,3133
2513F55R555CM00430,555 Produced Water Treatment,15,5,10,d,3134
2513F55R410CM00440,410 Hot Oil,15,5,10,e,3135
2513F55R900CM00020,900 DC/UPS by energizing Temp. Generator(400V)(MS),7,5,10,a,3136
2513F55R930CM00030,930 Em'cy Elec Power DB(109300EP001) by energizing Temp. Generator(400V)(MS),3,5,10,b,3137
2513F55R910CM00040,910 Main Elec Power DB(>1000V)(109100EH001. 109100EH200)(MS),7,5,10,c,3138
2513F55R920CM00050,920 Main Elec Power DB(<1000V)(109200EP001. 109200EL001)(MS),7,5,10,d,3139
2513F55R910CM00060,910 HV Power Transformer(109100ET001A/B) with NER(MS),4,5,10,e,3140
2513F55R910CM00070,910 LV Power Transformer(109100ET002A/B)-MS(MS),2,5,10,a,3141
2513F55R920CM00080,Bus Duct(MS),2,5,10,b,3142
2513F55R970CM00090,ENCS(MS),30,5,10,c,3143
2513F55R900CM00100,900 DC/UPS by energizing Temp. Generator(400V)(SS1),9,5,10,d,3144
2513F55R930CM00110,930 Em'cy Elec Power DB(109300EP101) by energizing Temp. Generator(400V)(SS1),5,5,10,e,3145
2513F55R910CM00120,910 Main Elec Power DB(>1000V)(SS1),7,5,10,a,3146
2513F55R920CM00130,920 Main Elec Power DB(<1000V)(SS1),17,5,10,b,3147
2513F55R910CM00140,910 MV Power transformer(109100ET100A/B. 109100ET200A/B)(SS1),6,5,10,c,3148
2513F55R910CM00150,910 LV Power Transformer(109100ET102A/B. 109100ET104A/B. 109100ET201A/B. 109100ET202A/B)(SS1),8,5,10,d,3149
2513F55R920CM00160,Bus Duct(SS1),8,5,10,e,3150
2513F55R940CM00170,940 Cathodic Protection,10,5,10,a,3151
2513F55R960CM00180,960 Telecommunication & Fire Alarm,30,5,10,b,3152
2513F55R660CM00220,660 HVAC by energizing Temp. Generator(400V),7,5,10,c,3153
2513F55R730CM00230,Diesel Driven with F&F Equipment and Line for Transformer Area,5,5,10,d,3154
2513F55R730CM00240,Electric Driven,8,5,10,e,3155
2513F55R540CM00250,540 Open Drain,5,5,10,a,3156
2513F55R430CM00260,430 Diesel Fuel System,5,5,10,b,3157
2513F55R480CM00270,480 Em'cy Power Generation for Substation-1,5,5,10,c,3158
2513F55R460CM00280,460 Instrument & Service Air System,8,5,10,d,3159
2513F55R600CM00290,600 Inert Gas System,6,5,10,e,3160
2513F55R420CM00300,420 Fuel Gas,7,5,10,a,3161
2513F55R120CM00310,120 Chemical Injection,6,5,10,b,3162
2513F55R230CM00320,230 Flare & Blowdown,14,5,10,c,3163
2513F55R510CM00330,510 Water Injection,5,5,10,d,3164
2513F55R210CM00340,210 Crude Oil Treatment (Dehydrator & Desaltor),25,5,10,e,3165
2513F55R220CM00350,220 Oil Storage & Export,20,5,10,a,3166
2513F55R530CM00360,530 Portable Water,4,5,10,b,3167
2513F55R570CM00370,570 Sewage Treatment Plant,7,5,10,c,3168
2513F55R550CM00380,550 Closed Drain,5,5,10,d,3169
2513F55R970CM01230,970 Control System for 120 Chemical Injection,5,5,10,e,3170
2513F55R970CM01240,970 Control System for 130 Inlet Manifold,3,5,10,a,3171
2513F55R970CM01250,970 Control System for 200 Oil Separation System,7,5,10,b,3172
2513F55R970CM01270,970 Control System for 210 Crude Oil Treatment (Dehydrator & Desaltor),10,5,10,c,3173
2513F55R970CM01280,970 Control System for 220 Oil Storage & Export,5,5,10,d,3174
2513F55R970CM01210,970 Control System for 230 Flare & Blowdown,5,5,10,e,3175
2513F55R970CM01300,970 Control System for 410 Hot Oil,10,5,10,a,3176
2513G55R730CM00060,Diesel Driven with F&F Equipment and Line for Transformer Area(CM),10,5,10,b,3177
2513G55R730CM00070,Electric Driven(CM),8,5,10,c,3178
2513G55R430CM00080,430 Diesel Fuel System(CM),4,5,10,d,3179
2513G55R480CM00090,480 Em'cy Power Generation for Substation-1(CM),4,5,10,e,3180
2513G55R480CM00100,480 Em'cy Power Generation for Main Substation(CM),4,5,10,a,3181
2513G55R460CM00110,460 Instrument & Service Air System(CM),9,5,10,b,3182
2513G55R600CM00120,600 Inert Gas System(CM),6,5,10,c,3183
2513G55R520CM00130,520 Service Water System(CM),10,5,10,d,3184
2513G55R540CM00140,540 Open Drain(CM),3,5,10,e,3185
2513G55R550CM00150,550 Closed Drain(CM),3,5,10,a,3186
2513G55R230CM00160,230 Flare & Blowdown(CM),11,5,10,b,3187
2513G55R510CM00170,510 Water Injection(CM),4,5,10,c,3188
2513G55R120CM00180,120 Chemical Injection(CM),4,5,10,d,3189
2513G55R130CM00190,130 Inlet Manifold(CM),2,5,10,e,3190
2513G55R200CM00200,200 Oil Separation System(CM),7,5,10,a,3191
2513G55R420CM00210,420 Fuel Gas(CM),7,5,10,b,3192
2513G55R210CM00220,210 Crude Oil Treatment (Dehydrator & Desaltor)(CM),20,5,10,c,3193
2513G55R220CM00230,220 Oil Storage & Export(CM),12,5,10,d,3194
2513G55R555CM00240,555 Produced Water Treatment(CM),18,5,10,e,3195
2513G55R410CM00250,410 Hot Oil(CM),18,5,10,a,3196
2513G55R570CM00260,570 Sewage Treatment Plant(CM),8,5,10,b,3197
2513G55R530CM00270,530 Portable Water(CM),3,5,10,c,3198
2513G55R000CM00280,N2 Leak Test/Purge for Oil Process Line(CM),45,5,10,d,3199
2513G55R000CM00290,OSD/ESD Logic & Shutdown Test(CM),3,5,10,e,3200
2513G55R000CM00300,RFSU Audit with Punch Clear,14,5,10,a,3201
2513G55R000CM00310,RFSU & Feed In,1,5,10,b,3202
2513G55R660CM00050,660 HVAC by energizing Temp. Generator(400V)(CM),14,5,10,c,3203
2513G55R000CM00020,Training,30,5,10,d,3204
2513P30R570WT10010,PO for Sewage Treatment Package (105700xx001),93,5,10,e,3205
2513P30R570WT10020,Manufacturing for Sewage Treatment Package (105700xx001),351,5,10,a,3206
2513P30R570WT10030,Delivery at Site for Sewage Treatment Package (105700xx001),88,5,10,b,3207
2513P40R530WT10010,PO for Potabilization Package (105300xx001),93,5,10,c,3208
2513P40R530WT10020,Manufacturing for Potabilization Package (105300xx001),351,5,10,d,3209
2513P40R530WT10030,Delivery at Site for Potabilization Package (105300xx001),38,5,10,e,3210
2513P40R530WT11010,PO for Potable Water Chiller Package (105300xx002),93,5,10,a,3211
2513P40R530WT11020,Manufacturing for Potable Water Chiller Package (105300xx002),351,5,10,b,3212
2513P40R530WT11030,Delivery at Site for Potable Water Chiller Package (105300xx002),88,5,10,c,3213
2513P40R520WT10030,Delivery at Site for Desalination Package (105200xx001),88,5,10,d,3214
2513P40R520WT10010,PO for Desalination Package (105200xx001),93,5,10,e,3215
2513P40R520WT10020,Manufacturing for Desalination Package (105200xx001),351,5,10,a,3216
2513P55R000IN23010,PO for On-Off Valve (Gate),133,5,10,b,3217
2513P55R000IN23020,Manufacturing for On-Off Valve (Gate),203,5,10,c,3218
2513P55R000IN23030,Delivery at Site for On-Off Valve (Gate),81,5,10,d,3219
2513P55R000IN16020,Manufacturing for Level Transmitter(GWR & Non-Contact Radar),113,5,10,e,3220
2513P55R000IN16030,Delivery at Site for Level Transmitter(GWR & Non-Contact Radar),81,5,10,a,3221
2513P55R000IN16010,PO for Level Transmitter(GWR & Non-Contact Radar),127,5,10,b,3222
2513P55R000IN15010,PO for Level gauge,127,5,10,c,3223
2513P55R000IN15020,Manufacturing for Level gauge,113,5,10,d,3224
2513P55R000IN15030,Delivery at Site for Level gauge,81,5,10,e,3225
2513P55R000IN14010,PO for Analyzer & Analyzer Shelter,127,5,10,a,3226
2513P55R000IN14020,Manufacturing for Analyzer & Analyzer Shelter,233,5,10,b,3227
2513P55R000IN14030,Delivery at Site for Analyzer & Analyzer Shelter,81,5,10,c,3228
2513P55R000IN13010,PO for Ultrasonic Flowmeter,129,5,10,d,3229
2513P55R000IN13020,Manufacturing for Ultrasonic Flowmeter,173,5,10,e,3230
2513P55R000IN13030,Delivery at Site for Ultrasonic Flowmeter,81,5,10,a,3231
2513P55R000IN17010,PO for PG / DPG / TG / TE,127,5,10,b,3232
2513P55R000IN17020,Manufacturing for PG / DPG / TG / TE,53,5,10,c,3233
